t 0.02, x 18.26352, y 0, z 9.848078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 3.94878, x 16.82302, y -3.469358, z 8.824416, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.95236, x 16.82302, y -3.469358, z 8.824416, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.956471, x 16.81429, y -3.461173, z 8.824485, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.960285, x 16.81429, y -3.461173, z 8.824485, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.964319, x 16.80556, y -3.452985, z 8.824538, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.968414, x 16.80556, y -3.452985, z 8.824538, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.972433, x 16.79684, y -3.444793, z 8.824576, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.976267, x 16.79684, y -3.444793, z 8.824576, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.980265, x 16.79581, y -3.4366, z 8.827398, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.984484, x 16.79581, y -3.4366, z 8.827398, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.988642, x 16.78606, y -3.420204, z 8.830222, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.99242, x 16.78606, y -3.420204, z 8.830222, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 3.996619, x 16.78403, y -3.403799, z 8.835817, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.000309, x 16.78403, y -3.403799, z 8.835817, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.004691, x 16.782, y -3.387382, z 8.841387, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.008381, x 16.782, y -3.387382, z 8.841387, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.012507, x 16.77998, y -3.370955, z 8.846929, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.016177, x 16.77998, y -3.370955, z 8.846929, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.020255, x 16.77698, y -3.346296, z 8.855191, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.024421, x 16.77698, y -3.346296, z 8.855191, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.028427, x 16.77399, y -3.321615, z 8.863393, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.032347, x 16.77399, y -3.321615, z 8.863393, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.036484, x 16.77103, y -3.29691, z 8.871534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.040418, x 16.77103, y -3.29691, z 8.871534, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.044542, x 16.76711, y -3.263934, z 8.882295, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.048405, x 16.76711, y -3.263934, z 8.882295, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.05257, x 16.76323, y -3.23092, z 8.892947, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.056262, x 16.76323, y -3.23092, z 8.892947, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.060412, x 16.76035, y -3.206133, z 8.900865, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.064228, x 16.76035, y -3.206133, z 8.900865, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.06854, x 16.7556, y -3.164773, z 8.913925, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.072429, x 16.7556, y -3.164773, z 8.913925, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.076475, x 16.74627, y -3.081872, z 8.939538, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.080266, x 16.74627, y -3.081872, z 8.939538, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.084537, x 16.74682, y -3.015382, z 8.96238, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.088386, x 16.74682, y -3.015382, z 8.96238, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.092268, x 16.7615, y -2.932064, z 8.995283, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.096553, x 16.77658, y -2.848522, z 9.027484, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.100155, x 16.80547, y -2.739595, z 9.071362, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.104586, x 16.83509, y -2.630315, z 9.113989, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.108251, x 16.85672, y -2.512251, z 9.154693, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.112487, x 16.87906, y -2.393811, z 9.193988, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.116295, x 16.91822, y -2.275015, z 9.237258, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.120466, x 16.95819, y -2.155879, z 9.278988, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.124226, x 16.9903, y -2.027876, z 9.318229, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.128494, x 17.02319, y -1.899526, z 9.355768, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.132304, x 17.04426, y -1.839517, z 9.374421, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.13644, x 17.04426, y -1.839517, z 9.374421, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.140392, x 17.07188, y -1.745078, z 9.401108, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.144459, x 17.09992, y -1.650479, z 9.426848, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.148332, x 17.10648, y -1.616041, z 9.434827, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.152482, x 17.11308, y -1.581584, z 9.442685, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.156347, x 17.11308, y -1.581584, z 9.442685, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.160448, x 17.13468, y -1.512611, z 9.460547, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.164315, x 17.13468, y -1.512611, z 9.460547, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.168555, x 17.14932, y -1.469466, z 9.471764, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.172379, x 17.14932, y -1.469466, z 9.471764, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.176467, x 17.16441, y -1.434929, z 9.481582, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.180345, x 17.16441, y -1.434929, z 9.481582, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.184434, x 17.17162, y -1.409016, z 9.48762, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.188481, x 17.17162, y -1.409016, z 9.48762, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.192364, x 17.17955, y -1.400375, z 9.49126, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.196373, x 17.17955, y -1.400375, z 9.49126, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.200438, x 17.18749, y -1.391734, z 9.494885, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.204423, x 17.18749, y -1.391734, z 9.494885, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.208466, x 17.19543, y -1.383092, z 9.498497, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.212543, x 17.19543, y -1.383092, z 9.498497, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.216383, x 17.19543, y -1.383092, z 9.498497, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.220159, x 17.19543, y -1.383092, z 9.498497, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.224244, x 17.19543, y -1.383092, z 9.498497, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.228586, x 17.19543, y -1.383092, z 9.498497, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.232328, x 17.20372, y -1.383092, z 9.500941, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.236469, x 17.20372, y -1.383092, z 9.500941, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.240381, x 17.20372, y -1.383092, z 9.500941, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.244221, x 17.20372, y -1.383092, z 9.500941, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.24842, x 17.20372, y -1.383092, z 9.500941, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.25242, x 17.20372, y -1.383092, z 9.500941, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.256326, x 17.21201, y -1.383092, z 9.503378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.260693, x 17.21201, y -1.383092, z 9.503378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.264283, x 17.21201, y -1.383092, z 9.503378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.268504, x 17.21201, y -1.383092, z 9.503378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.272399, x 17.21201, y -1.383092, z 9.503378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.276506, x 17.21201, y -1.383092, z 9.503378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.280365, x 17.21201, y -1.383092, z 9.503378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.284404, x 17.21201, y -1.383092, z 9.503378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.288382, x 17.21201, y -1.383092, z 9.503378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.292367, x 17.21201, y -1.383092, z 9.503378, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.296547, x 17.22031, y -1.383092, z 9.505807, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.300328, x 17.22031, y -1.383092, z 9.505807, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.304601, x 17.22031, y -1.383092, z 9.505807, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.308419, x 17.22031, y -1.383092, z 9.505807, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.312481, x 17.2286, y -1.383092, z 9.508229, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.316336, x 17.2286, y -1.383092, z 9.508229, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.320255, x 17.2369, y -1.383092, z 9.510644, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.3243, x 17.2369, y -1.383092, z 9.510644, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.328524, x 17.2452, y -1.383092, z 9.513052, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.332348, x 17.2452, y -1.383092, z 9.513052, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.33652, x 17.26215, y -1.391734, z 9.516682, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.340354, x 17.26215, y -1.391734, z 9.516682, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.344241, x 17.27045, y -1.391734, z 9.519067, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.34835, x 17.27045, y -1.391734, z 9.519067, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.352559, x 17.28707, y -1.391734, z 9.523817, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.35616, x 17.28707, y -1.391734, z 9.523817, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.360641, x 17.29538, y -1.391734, z 9.52618, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.364204, x 17.29538, y -1.391734, z 9.52618, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.36863, x 17.30403, y -1.400375, z 9.527365, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.372403, x 17.30403, y -1.400375, z 9.527365, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.376454, x 17.31234, y -1.400375, z 9.529714, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.380223, x 17.31234, y -1.400375, z 9.529714, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.384602, x 17.32066, y -1.400375, z 9.532056, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.388139, x 17.32066, y -1.400375, z 9.532056, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.39259, x 17.32066, y -1.400375, z 9.532056, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.396403, x 17.32066, y -1.400375, z 9.532056, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.400561, x 17.32099, y -1.409016, z 9.530875, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.404368, x 17.32099, y -1.409016, z 9.530875, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.408551, x 17.32931, y -1.409015, z 9.53321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.412414, x 17.32931, y -1.409015, z 9.53321, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.416502, x 17.33796, y -1.417655, z 9.534348, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.420362, x 17.33796, y -1.417655, z 9.534348, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.424304, x 17.35527, y -1.434929, z 9.536582, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.428514, x 17.35527, y -1.434929, z 9.536582, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.432452, x 17.37259, y -1.4522, z 9.538754, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.436425, x 17.37259, y -1.4522, z 9.538754, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.440547, x 17.39824, y -1.469466, z 9.54314, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.444152, x 17.39824, y -1.469466, z 9.54314, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.448508, x 17.42425, y -1.495357, z 9.546172, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.452354, x 17.42425, y -1.495357, z 9.546172, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.45648, x 17.45894, y -1.529861, z 9.550002, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.460571, x 17.45894, y -1.529861, z 9.550002, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.464288, x 17.48533, y -1.564348, z 9.551399, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.46853, x 17.48533, y -1.564348, z 9.551399, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.472357, x 17.52042, y -1.607429, z 9.553421, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.476518, x 17.55555, y -1.650479, z 9.555133, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.480194, x 17.58236, y -1.693498, z 9.554427, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.484528, x 17.6092, y -1.736485, z 9.553464, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.48833, x 17.62772, y -1.779439, z 9.550179, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.492501, x 17.64628, y -1.822358, z 9.546675, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.49643, x 17.66447, y -1.856669, z 9.544531, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.500515, x 17.68267, y -1.890957, z 9.542236, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.50429, x 17.68267, y -1.890957, z 9.542236, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.508486, x 17.69296, y -1.933786, z 9.536145, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.512488, x 17.70329, y -1.976576, z 9.52986, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.516409, x 17.71364, y -2.01933, z 9.523384, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.520311, x 17.71572, y -2.062045, z 9.514727, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.524556, x 17.71784, y -2.104721, z 9.505887, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.528229, x 17.71784, y -2.104721, z 9.505887, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.532438, x 17.72044, y -2.155879, z 9.495041, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.536363, x 17.72044, y -2.155879, z 9.495041, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.540425, x 17.72311, y -2.206978, z 9.483934, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.544223, x 17.72311, y -2.206978, z 9.483934, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.548451, x 17.72584, y -2.258016, z 9.472569, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.552294, x 17.72584, y -2.258016, z 9.472569, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.556266, x 17.72816, y -2.300501, z 9.462898, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.560704, x 17.72816, y -2.300501, z 9.462898, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.564305, x 17.731, y -2.351424, z 9.451056, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.568592, x 17.731, y -2.351424, z 9.451056, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.5725, x 17.73342, y -2.393812, z 9.440989, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.576369, x 17.73342, y -2.393812, z 9.440989, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.580263, x 17.73588, y -2.436153, z 9.430743, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.584665, x 17.73688, y -2.453077, z 9.426594, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.588419, x 17.73788, y -2.469994, z 9.422417, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.592463, x 17.73788, y -2.469994, z 9.422417, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.596407, x 17.74812, y -2.503803, z 9.415944, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.600418, x 17.74812, y -2.503803, z 9.415944, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.604404, x 17.74914, y -2.520697, z 9.41168, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.608412, x 17.74914, y -2.520697, z 9.41168, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.612493, x 17.76762, y -2.554461, z 9.406976, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.616405, x 17.76762, y -2.554461, z 9.406976, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.620389, x 17.78506, y -2.571331, z 9.406504, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.624441, x 17.78506, y -2.571331, z 9.406504, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.628425, x 17.81072, y -2.588194, z 9.407885, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.632407, x 17.81072, y -2.588194, z 9.407885, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.636435, x 17.86973, y -2.613473, z 9.414441, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.640421, x 17.86973, y -2.613473, z 9.414441, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.644248, x 17.92004, y -2.630316, z 9.420998, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.648222, x 17.92004, y -2.630316, z 9.420998, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.652277, x 17.98634, y -2.638734, z 9.433041, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.656172, x 17.98634, y -2.638734, z 9.433041, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.660558, x 18.06142, y -2.655565, z 9.444039, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.66421, x 18.06142, y -2.655565, z 9.444039, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.668471, x 18.10264, y -2.655565, z 9.452408, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.672389, x 18.10264, y -2.655565, z 9.452408, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.676477, x 18.16956, y -2.672387, z 9.460858, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.680487, x 18.16956, y -2.672387, z 9.460858, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.684362, x 18.30266, y -2.689202, z 9.480887, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.688296, x 18.30266, y -2.689202, z 9.480887, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.692549, x 18.39414, y -2.697606, z 9.494426, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.696358, x 18.39414, y -2.697606, z 9.494426, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.70062, x 18.47742, y -2.706008, z 9.50575, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.70439, x 18.47742, y -2.706008, z 9.50575, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.70849, x 18.55284, y -2.722806, z 9.512732, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.712354, x 18.55284, y -2.722806, z 9.512732, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.716463, x 18.6532, y -2.739596, z 9.522644, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.720355, x 18.6532, y -2.739596, z 9.522644, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.724566, x 18.75362, y -2.756378, z 9.53147, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.728432, x 18.75362, y -2.756378, z 9.53147, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.7325, x 18.85436, y -2.781533, z 9.536802, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.736366, x 18.85436, y -2.781533, z 9.536802, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.740559, x 18.95482, y -2.798294, z 9.543435, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.744109, x 18.95482, y -2.798294, z 9.543435, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.748581, x 18.99699, y -2.815046, z 9.543034, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.752372, x 18.99699, y -2.815046, z 9.543034, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.756394, x 19.08934, y -2.840157, z 9.544852, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.760377, x 19.08934, y -2.840157, z 9.544852, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.764464, x 19.16498, y -2.865249, z 9.544271, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.768421, x 19.16498, y -2.865249, z 9.544271, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.772396, x 19.23224, y -2.890321, z 9.542357, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.77644, x 19.23224, y -2.890321, z 9.542357, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.78028, x 19.29092, y -2.907026, z 9.541824, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.784323, x 19.29092, y -2.907026, z 9.541824, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.788504, x 19.33292, y -2.923721, z 9.539751, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.792372, x 19.33292, y -2.923721, z 9.539751, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.796314, x 19.37471, y -2.932065, z 9.540022, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.800466, x 19.37471, y -2.932065, z 9.540022, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.804447, x 19.41666, y -2.948747, z 9.537537, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.80837, x 19.41666, y -2.948747, z 9.537537, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.812306, x 19.44178, y -2.957084, z 9.536459, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
t 4.816237, x 19.46689, y -2.965419, z 9.535308, scale_x 0, scale_y 0, scale_z 0, stimulusOn True
