t 0.02, x 18.26352, y 0, z 9.848078, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.438498, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.442268, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.446449, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.450463, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.454177, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.458498, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.462411, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.466443, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.470374, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.474405, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.478353, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.482432, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.48632, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.490425, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.49439, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.498185, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.502528, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.50636, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.510421, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.514497, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.518404, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.522258, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.526421, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.530456, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.534249, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.538507, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.542348, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.546418, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.55038, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.554348, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.55849, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.562492, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.566444, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.570295, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.574469, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.578357, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.582253, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.586339, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.59041, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.594364, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.598461, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.602239, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.606407, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.6104, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.614418, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.61834, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.622247, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.626591, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.630368, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.634207, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.63853, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.642405, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.646433, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.650402, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.65429, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.658428, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.662398, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.666435, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.670336, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.674403, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.678362, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.682436, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.686462, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.690379, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.6942, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.698561, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.702414, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.706356, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.710609, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.71438, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.718279, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.726469, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.734384, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.742297, x 13.2518, y -1.313913, z 7.26192, scale_x 1, scale_y 1, scale_z 1, stimulusOn True
t 5.746549, x 13.2518, y -1.313913, z 7.26
